hsv1[0],hsv2[0],hsv3[0],hsv4[0]
0,8,0,6
0,10,6,6
0,8,6,6
2,12,6,8
2,10,10,8
2,12,8,10
4,16,14,12
4,20,16,16
4,22,16,18
4,24,16,18
6,26,16,20
8,30,20,22
8,34,22,26
8,40,26,28
14,50,34,40
16,60,40,50
22,70,54,54
30,74,52,68
40,84,66,74
48,90,72,90
66,92,72,92
74,100,84,96
84,98,84,98
96,98,82,100
88,100,82,100
84,102,82,100
102,104,90,108
104,104,100,100
112,108,94,112
138,110,100,116
148,112,102,128
152,114,102,120
158,116,116,120
174,122,126,132
180,128,120,128
190,124,132,136
198,134,154,140
210,134,166,142
218,150,184,168
220,162,206,182
230,180,214,196
230,200,238,200
230,210,236,210
236,214,246,214
240,228,250,234
244,232,258,238
244,234,252,246
246,236,250,246
244,234,248,244
248,242,254,250
250,244,262,250
262,250,266,270
268,270,278,282
286,292,288,292
294,300,298,314
312,322,316,328
320,334,322,340
328,340,322,342
330,338,334,340
334,344,340,346
340,352,338,348
342,352,342,352
346,354,348,352
348,356,350,354
348,356,352,356
350,0,356,0
352,4,2,0
354,0,358,0
356,6,2,4
356,6,0,6
358,8,6,4
0,6,6,6
0,8,6,6
