hsv1[0],hsv2[0],hsv3[0],hsv4[0]
358,6,0,4
0,4,0,8
0,4,2,10
0,4,2,10
0,12,6,10
0,14,10,14
4,18,14,16
4,22,22,18
8,32,20,24
10,40,26,28
8,42,26,26
14,42,28,28
14,46,28,26
12,52,30,30
16,68,34,36
22,70,44,40
22,74,40,42
26,82,44,52
34,88,48,52
40,90,68,58
66,106,78,84
56,104,60,72
78,112,86,84
84,112,74,84
86,116,84,78
88,110,80,70
86,114,80,76
96,118,100,88
96,116,102,92
70,114,70,74
86,116,100,90
102,122,100,94
148,136,120,108
150,136,92,94
202,138,128,112
196,140,146,116
198,144,160,130
200,154,156,136
214,170,188,156
224,188,194,174
224,196,212,190
230,206,220,202
234,214,224,210
236,220,226,216
236,226,230,224
240,230,236,230
240,232,242,238
242,236,240,240
244,236,240,236
244,238,248,248
250,238,250,248
256,244,256,254
258,252,258,274
266,260,272,290
278,272,274,310
294,284,300,322
312,314,312,336
320,322,320,340
326,330,328,344
330,334,334,344
332,340,340,350
334,340,340,350
340,340,342,354
342,348,348,354
346,352,346,354
348,352,352,356
348,354,352,358
350,356,354,2
352,356,354,0
352,356,354,2
354,0,354,4
356,356,358,2
358,0,356,2
