hsv1[0],hsv2[0],hsv3[0],hsv4[0]
350,356,354,0
354,0,356,0
352,0,354,0
352,356,354,356
354,2,358,0
356,6,358,2
358,8,4,6
0,12,6,6
0,12,12,12
0,18,14,12
0,24,10,16
4,28,10,20
8,30,16,20
4,38,22,26
14,52,30,38
14,58,28,40
18,72,36,48
28,76,46,54
34,80,38,64
38,90,46,74
52,94,66,78
80,106,82,90
96,110,90,98
100,110,92,110
94,110,82,100
104,110,94,104
114,112,84,106
102,114,98,100
136,124,102,118
144,118,108,122
162,128,108,130
164,130,134,126
178,128,130,122
174,128,124,132
182,142,132,136
196,138,150,136
204,144,152,144
210,146,168,148
222,156,194,160
226,178,206,180
234,192,226,186
236,202,250,210
238,214,250,218
244,224,256,234
248,228,252,248
248,238,268,250
250,242,270,250
250,246,258,248
250,240,258,250
250,248,264,258
250,250,270,260
260,254,272,274
270,260,284,292
282,280,292,294
290,298,296,308
300,316,312,322
314,320,318,330
320,328,326,332
324,334,326,336
328,334,332,342
330,336,334,340
332,340,336,342
334,342,340,344
336,346,338,346
338,350,340,350
340,350,342,348
344,348,344,348
346,352,344,350
346,352,350,352
350,352,348,354
348,350,348,352
348,352,352,352
350,354,352,352
