hsv1[0],hsv2[0],hsv3[0],hsv4[0]
2,6,4,10
2,6,6,14
4,8,10,16
4,10,12,18
6,14,14,22
8,18,20,30
8,20,18,30
8,22,26,40
14,30,34,46
14,34,36,50
18,36,44,58
24,46,54,70
26,46,52,68
32,58,66,78
36,62,72,86
48,72,78,88
66,86,86,100
78,88,92,96
88,96,96,100
104,100,104,106
114,106,106,104
128,110,110,104
134,114,114,110
136,114,118,114
130,116,120,110
130,116,120,114
134,120,126,112
138,124,124,112
142,128,130,118
144,130,134,118
146,132,142,120
150,136,144,122
158,142,148,126
158,144,156,124
170,150,164,132
184,166,180,142
194,178,190,150
196,190,196,156
200,192,200,160
208,202,208,170
214,210,214,186
218,220,220,200
222,222,224,206
226,228,230,220
232,234,234,226
234,238,236,230
234,238,238,234
236,236,238,238
234,236,238,238
232,238,240,242
238,238,242,242
240,248,246,250
248,250,248,252
256,258,250,258
264,266,258,266
282,276,268,280
292,290,274,302
300,298,284,306
314,306,290,316
322,318,300,324
326,324,310,334
332,328,316,340
336,336,326,342
340,340,330,346
346,344,336,350
350,348,340,354
350,350,348,356
352,356,348,358
352,356,350,358
354,358,354,0
358,0,356,4
2,2,2,6
2,2,2,6
