hsv1[0],hsv2[0],hsv3[0],hsv4[0]
356,2,2,6
358,0,4,8
4,2,2,16
2,4,0,8
6,6,10,12
8,10,12,22
10,18,16,32
12,20,20,28
16,26,26,38
22,30,26,46
20,30,28,44
24,36,36,54
26,44,40,56
34,52,44,64
42,70,56,80
52,82,72,88
62,88,78,92
70,94,86,106
80,104,92,106
80,110,102,104
92,116,102,110
102,124,114,114
112,122,110,114
110,126,124,116
106,126,114,118
114,124,122,116
110,126,118,120
114,124,124,118
118,128,126,124
126,132,124,120
128,132,136,128
132,142,140,126
138,144,140,132
146,144,144,134
148,148,144,132
160,154,150,140
172,160,154,144
178,160,160,136
200,182,176,160
212,188,192,160
220,200,206,178
226,206,210,194
232,220,222,210
238,222,226,212
236,234,232,238
250,242,232,240
244,230,244,240
248,244,250,248
248,242,248,250
248,244,244,240
250,248,252,250
254,250,258,260
268,254,264,270
274,272,276,282
290,280,288,292
294,290,304,296
310,306,316,312
322,320,330,334
328,322,326,334
332,328,332,334
334,336,334,340
336,334,340,344
342,342,342,348
344,340,346,348
346,348,344,358
346,350,350,356
352,350,354,4
350,348,352,352
352,354,356,2
354,358,356,2
356,356,358,2
354,358,0,358
0,358,356,8
