hsv1[0],hsv2[0],hsv3[0],hsv4[0]
350,358,352,356
350,358,352,358
350,358,352,0
350,2,354,0
352,2,356,0
352,4,0,6
0,10,10,16
2,18,14,18
4,20,14,24
2,18,18,22
4,20,20,28
4,24,22,38
6,26,28,38
10,32,32,46
16,40,40,58
16,48,48,72
22,56,60,82
32,70,74,88
46,78,82,98
68,90,84,102
76,92,98,102
112,108,106,112
132,106,112,116
134,112,118,112
136,114,114,118
136,112,116,116
138,112,128,116
136,114,128,118
152,122,132,124
154,126,134,130
160,126,136,126
160,132,140,130
156,138,146,128
160,136,146,122
164,138,150,132
164,142,156,136
180,144,160,142
182,150,164,140
194,164,188,150
210,184,200,160
212,192,210,170
218,206,220,190
224,220,224,204
230,224,234,206
236,226,238,218
236,234,242,224
240,234,240,236
238,238,242,238
238,246,242,238
244,238,244,246
250,248,250,248
260,248,252,250
268,268,264,274
286,280,272,288
304,296,284,318
314,314,296,314
322,328,310,326
332,338,320,338
334,338,326,334
336,340,330,342
336,344,330,340
340,344,332,340
342,350,336,346
346,350,340,350
346,352,340,350
348,354,344,352
348,354,344,352
352,354,348,356
350,358,350,354
350,358,350,354
352,358,352,356
350,358,352,356
352,358,354,0
