hsv1[0],hsv2[0],hsv3[0],hsv4[0]
0,358,356,2
2,358,350,6
4,2,358,8
8,2,2,10
12,4,4,10
30,12,12,20
36,16,16,26
48,20,18,32
60,30,30,36
70,32,34,40
76,50,44,52
84,58,58,62
94,72,70,70
96,70,72,72
102,86,76,74
100,84,88,82
106,88,90,82
108,96,98,96
120,102,104,98
114,106,110,100
120,114,112,104
118,110,112,106
120,112,116,104
-1,-1,-1,-1
118,118,116,108
126,118,118,112
126,124,118,114
126,128,120,110
130,130,116,110
132,134,128,124
132,142,132,130
134,144,128,132
134,152,130,136
140,160,138,140
140,168,134,136
148,180,154,164
156,192,160,184
158,200,168,190
168,206,184,206
182,218,196,210
188,224,200,220
200,226,214,228
214,236,224,238
218,236,234,238
228,242,238,240
232,238,250,242
232,244,246,248
232,242,254,250
232,244,250,244
232,244,250,244
244,244,252,250
246,248,252,250
250,248,254,252
252,252,266,250
252,260,280,264
274,262,286,272
280,272,304,272
282,276,298,286
298,286,314,296
312,294,318,304
316,302,326,312
324,312,328,318
330,316,332,328
334,322,340,336
340,332,342,342
344,336,344,338
340,334,342,356
342,336,346,346
352,342,346,358
346,350,346,2
0,352,0,2
352,356,354,2
356,2,356,2
