hsv1[0],hsv2[0],hsv3[0],hsv4[0]
350,358,352,358
350,0,352,0
350,358,354,354
354,0,356,0
354,2,0,2
354,4,2,12
358,10,8,14
0,10,12,22
0,14,16,26
4,18,20,34
2,20,20,34
10,28,36,50
10,26,32,44
10,32,38,52
26,42,54,70
34,52,62,74
42,64,70,80
52,76,76,90
66,82,86,92
76,90,92,102
106,98,100,104
108,104,94,112
122,110,110,110
128,112,118,118
124,116,116,116
128,118,122,114
136,118,118,110
146,112,120,114
146,128,128,118
150,130,134,114
152,130,140,118
154,138,146,124
158,142,144,130
160,142,156,130
166,144,156,136
168,148,160,138
172,156,166,138
184,160,176,142
188,168,192,146
200,188,198,160
214,202,210,164
214,210,216,180
222,216,226,200
230,224,230,216
234,228,232,232
242,238,244,248
240,242,248,246
240,244,246,246
250,248,248,246
240,248,248,246
250,248,248,250
266,260,256,268
274,272,270,288
290,284,276,296
302,300,290,318
318,316,302,330
328,328,310,338
330,330,322,344
334,334,326,340
336,336,328,342
336,338,328,338
340,340,332,344
340,342,332,348
340,346,336,344
344,348,340,354
344,348,342,350
348,350,342,352
348,352,348,352
348,352,348,352
350,350,350,354
350,352,350,352
350,356,354,356
352,356,352,358
