hsv1[0],hsv2[0],hsv3[0],hsv4[0]
352,358,356,0
352,0,356,0
354,2,0,0
354,0,358,2
358,4,356,6
0,10,8,8
2,16,10,12
0,16,10,10
2,20,10,16
6,30,16,18
6,32,18,20
8,32,18,20
6,36,20,24
8,38,26,26
16,54,32,36
20,70,44,44
28,72,48,52
32,80,48,62
38,88,58,72
46,96,68,78
76,100,80,82
92,106,90,94
102,110,90,98
104,112,112,106
102,110,100,102
102,116,92,100
108,116,94,110
114,116,92,104
120,124,96,106
148,122,110,120
154,132,130,122
160,132,116,124
178,130,138,124
178,136,128,124
194,134,138,124
202,136,142,144
210,144,160,142
216,152,158,138
220,166,176,160
230,184,232,206
238,188,244,206
242,202,248,230
242,222,252,238
244,228,260,234
246,232,254,248
250,238,258,250
250,240,262,248
248,240,266,250
250,246,260,248
250,250,264,266
258,250,270,264
260,258,272,276
268,272,284,288
284,278,292,318
296,306,312,320
302,312,316,330
314,318,326,336
320,328,332,346
326,334,330,340
328,340,334,340
332,342,340,344
332,342,336,344
338,344,340,348
338,348,342,350
340,344,344,350
342,348,346,352
344,352,346,352
344,352,346,354
348,354,346,354
348,354,350,354
348,352,350,354
350,354,352,356
350,354,352,356
