hsv1[0],hsv2[0],hsv3[0],hsv4[0]
354,0,356,356
356,0,356,4
356,0,356,4
356,2,356,4
356,4,358,8
356,4,0,10
358,4,8,12
0,8,8,18
0,16,12,22
6,20,20,28
6,20,20,30
8,24,26,38
12,28,30,40
12,34,32,46
20,44,44,62
22,52,52,70
34,64,66,78
46,74,70,86
56,80,80,90
76,90,92,98
94,100,98,102
114,106,98,106
112,102,100,100
118,110,104,110
118,114,110,102
122,110,106,110
124,116,110,110
126,116,112,110
124,118,124,114
128,116,110,110
138,124,128,118
150,132,134,118
152,136,140,120
152,132,136,118
160,136,140,118
170,142,154,124
168,144,160,130
188,148,170,138
198,168,192,136
210,176,206,148
216,196,222,152
232,206,228,160
232,216,242,196
236,232,250,240
244,240,250,244
248,248,260,264
248,246,256,264
250,250,258,272
252,250,256,254
252,252,258,278
260,266,264,290
268,272,272,292
280,290,284,310
298,306,292,322
312,322,306,328
320,326,312,332
326,330,324,340
332,334,326,346
334,340,324,342
336,342,332,342
338,340,330,344
344,342,336,348
344,348,340,346
344,350,340,346
346,350,342,350
348,350,342,350
348,352,344,352
350,352,346,352
350,354,348,354
352,356,350,354
350,354,350,354
352,356,350,356
350,356,350,356
