hsv1[0],hsv2[0],hsv3[0],hsv4[0]
354,4,0,2
356,2,0,4
358,4,0,6
0,8,6,12
0,10,8,16
2,8,10,16
4,12,12,18
6,16,16,24
8,20,20,26
8,20,22,32
8,22,26,38
12,24,26,38
10,26,30,44
12,32,34,52
22,42,48,64
26,54,56,76
40,62,72,84
54,80,80,90
74,82,84,92
86,92,94,98
108,100,100,104
114,106,110,106
126,110,110,110
128,112,114,110
130,112,114,108
140,116,118,112
134,116,118,110
126,114,126,110
148,126,132,116
138,128,134,118
152,130,138,118
152,134,140,122
152,138,144,128
156,140,142,122
160,138,148,122
164,142,154,130
162,146,160,134
170,152,164,134
188,166,186,142
200,186,198,148
206,192,208,154
212,204,218,162
220,218,224,196
222,224,234,210
224,228,236,212
232,232,238,232
232,238,242,228
232,234,246,244
234,240,242,232
242,244,248,244
248,246,250,252
252,252,252,262
280,270,264,282
288,286,276,312
312,306,286,324
316,322,302,326
330,328,314,332
336,340,326,346
340,340,328,344
342,344,332,350
344,346,336,350
348,348,340,352
348,350,344,358
350,352,344,356
352,352,348,356
352,354,350,356
352,354,350,356
352,358,352,358
354,358,352,2
354,0,356,0
358,0,356,2
358,0,356,0
358,2,0,2
