hsv1[0],hsv2[0],hsv3[0],hsv4[0]
358,0,0,4
0,2,0,8
0,4,4,12
2,8,6,14
4,10,10,16
6,12,14,20
8,16,16,22
6,14,18,22
8,18,18,28
8,20,22,30
12,22,24,34
10,26,30,38
10,24,28,42
14,32,32,48
20,42,44,64
22,46,52,70
30,58,62,72
38,68,70,80
54,78,78,86
82,92,92,102
114,110,114,108
114,110,108,100
128,110,110,104
136,116,118,110
134,118,118,104
136,116,118,110
138,122,118,108
140,124,118,112
138,124,130,114
142,126,134,114
142,132,136,114
152,134,144,122
154,136,144,120
148,140,144,120
156,142,152,126
162,148,154,132
166,154,164,138
166,156,168,136
184,176,182,146
192,188,202,150
206,202,210,170
212,212,218,180
220,222,226,206
232,230,236,222
232,238,242,234
238,242,248,238
242,250,250,248
246,246,250,246
242,248,252,248
244,250,250,248
250,250,258,266
260,256,256,266
272,272,268,282
280,284,274,282
300,300,286,308
316,312,298,330
322,324,308,332
332,330,318,344
336,334,322,340
340,340,328,346
342,342,332,346
344,346,336,352
350,350,342,354
352,352,346,354
352,356,350,0
354,358,352,0
354,358,352,2
356,0,354,0
354,0,356,4
0,2,358,8
358,4,0,6
0,4,0,8
0,4,2,6
