hsv1[0],hsv2[0],hsv3[0],hsv4[0]
0,4,0,10
0,4,2,8
0,2,0,12
4,4,6,14
2,10,8,18
4,14,16,24
8,24,16,32
12,26,20,36
18,34,28,48
20,38,34,50
22,46,38,52
20,52,40,58
26,58,46,70
32,72,58,82
38,88,72,90
42,88,72,88
52,100,82,92
72,104,92,98
80,108,100,104
88,116,104,106
98,120,110,110
106,120,114,108
108,122,118,114
108,124,120,112
108,126,120,114
112,124,118,118
116,126,122,116
116,130,124,124
120,132,130,124
124,132,128,122
136,136,136,124
138,140,140,124
148,144,142,124
150,146,144,130
160,148,144,134
176,160,154,136
198,168,166,142
210,178,178,156
218,188,188,160
222,196,200,168
228,204,210,190
232,216,222,208
236,226,226,220
238,230,232,222
242,236,238,232
246,238,244,242
246,236,244,242
250,244,248,240
248,244,250,250
248,242,248,246
250,244,250,250
254,246,252,252
260,250,256,250
270,264,270,282
280,270,280,282
290,276,290,292
296,290,302,298
312,308,312,322
318,312,322,322
326,320,326,334
330,328,330,340
332,332,336,340
336,334,340,344
342,344,344,354
344,350,346,356
348,346,352,358
350,354,354,358
352,356,352,4
354,354,354,6
356,356,358,4
358,356,356,4
358,0,358,6
0,0,0,8
