hsv1[0],hsv2[0],hsv3[0],hsv4[0]
2,358,0,4
8,0,0,2
4,0,4,10
4,8,8,6
6,8,10,4
14,6,12,10
16,16,16,16
20,18,16,14
26,18,20,20
32,20,28,22
36,24,32,22
40,32,38,26
44,38,42,36
50,44,46,36
66,54,58,44
72,64,70,52
84,88,82,70
90,96,90,80
100,102,98,92
104,104,100,100
110,116,106,104
118,124,116,114
118,122,116,114
122,126,118,112
124,128,122,116
126,128,122,114
126,134,124,118
128,128,124,118
128,126,126,124
128,138,128,124
132,138,128,122
134,138,132,134
134,144,136,130
138,142,136,130
140,144,140,132
142,146,142,136
146,154,150,142
152,148,142,150
162,168,164,148
184,182,172,162
196,194,182,160
216,212,202,196
228,230,218,246
238,246,248,250
250,248,250,260
258,250,260,270
266,254,272,284
264,264,268,268
264,266,272,290
262,260,274,286
270,272,282,296
272,278,280,294
274,292,298,314
292,302,312,324
302,322,318,340
318,320,332,334
324,326,334,344
328,340,334,346
334,336,340,348
336,340,344,352
338,342,342,350
344,344,346,352
342,348,346,354
348,352,348,354
346,350,346,354
352,352,352,356
352,354,350,354
354,354,354,0
352,356,356,358
354,354,354,0
358,354,354,356
356,0,354,0
358,0,356,4
