k,real_k,effective_k,virtual_stream_count,sample_index,position_combination,selection_rank,candidate_id,source,probes,authorized_max_ber,authorized_position_bers,candidate_min_route_min_ber,candidate_avg_route_min_ber,worst_route
7,7,8,1,1,"(2, 5, 9, 11, 18, 21, 24)",1,87,probe_repair,"[30, 40, 115, 130, 205, 220, 230, 240, 245, 255, 260, 265, 280, 330, 360]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.04900000,0.44997619,15->5
7,7,8,1,1,"(2, 5, 9, 11, 18, 21, 24)",2,86,probe_repair,"[30, 40, 115, 130, 205, 220, 230, 240, 245, 255, 260, 265, 280, 330, 360]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.08000000,0.44963095,15->5
7,7,8,1,1,"(2, 5, 9, 11, 18, 21, 24)",3,90,probe_repair,"[30, 40, 115, 130, 205, 220, 230, 240, 245, 255, 260, 265, 280, 330, 360]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.04200000,0.45302381,15->5
7,7,8,1,1,"(2, 5, 9, 11, 18, 21, 24)",4,53,probe_repair,"[5, 120, 135, 145, 155, 185, 205, 220, 240, 245, 275, 305, 315, 330, 355]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.04500000,0.42829762,20->18
7,7,8,1,1,"(2, 5, 9, 11, 18, 21, 24)",5,34,probe_repair,"[5, 50, 80, 100, 115, 125, 135, 175, 180, 245, 250, 275, 295, 315, 355]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.23400000,0.44979762,7->21
7,7,8,1,1,"(2, 5, 9, 11, 18, 21, 24)",6,54,probe_repair,"[5, 120, 135, 145, 155, 185, 205, 220, 240, 245, 275, 305, 315, 330, 355]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.12700000,0.45522619,20->18
7,7,8,1,1,"(2, 5, 9, 11, 18, 21, 24)",7,35,probe_repair,"[5, 50, 80, 100, 115, 125, 135, 175, 180, 245, 250, 275, 295, 315, 355]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.25300000,0.45938095,15->18
7,7,8,1,1,"(2, 5, 9, 11, 18, 21, 24)",8,85,probe_repair,"[30, 40, 115, 130, 205, 220, 230, 240, 245, 255, 260, 265, 280, 330, 360]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.00700000,0.44015476,15->5
7,7,8,1,1,"(2, 5, 9, 11, 18, 21, 24)",9,89,probe_repair,"[30, 40, 115, 130, 205, 220, 230, 240, 245, 255, 260, 265, 280, 330, 360]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.13200000,0.45445238,15->5
7,7,8,1,1,"(2, 5, 9, 11, 18, 21, 24)",10,91,probe_repair,"[30, 40, 115, 130, 205, 220, 230, 240, 245, 255, 260, 265, 280, 330, 360]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.03900000,0.44763095,15->5
7,7,8,1,2,"(4, 11, 15, 16, 21, 22, 24)",1,199,probe_repair,"[5, 30, 50, 125, 135, 145, 150, 155, 185, 265, 270, 290, 295, 330, 335]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.08600000,0.44748052,7->24
7,7,8,1,2,"(4, 11, 15, 16, 21, 22, 24)",2,34,probe_repair,"[5, 20, 75, 105, 130, 145, 155, 225, 240, 250, 260, 305, 310, 335, 340]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.33000000,0.45362338,20->16
7,7,8,1,2,"(4, 11, 15, 16, 21, 22, 24)",3,117,probe_repair,"[20, 40, 50, 65, 105, 135, 145, 155, 230, 270, 310, 325, 340, 345, 350]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.02600000,0.43989610,20->16
7,7,8,1,2,"(4, 11, 15, 16, 21, 22, 24)",4,201,probe_repair,"[5, 30, 50, 125, 135, 145, 150, 155, 185, 265, 270, 290, 295, 330, 335]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.10700000,0.45133766,7->24
7,7,8,1,2,"(4, 11, 15, 16, 21, 22, 24)",5,123,probe_repair,"[20, 40, 50, 65, 105, 135, 145, 155, 230, 270, 310, 325, 340, 345, 350]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.16100000,0.45138961,20->16
7,7,8,1,2,"(4, 11, 15, 16, 21, 22, 24)",6,175,probe_repair,"[15, 60, 85, 130, 135, 190, 195, 215, 235, 245, 250, 280, 285, 295, 340]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.22400000,0.44968831,27->11
7,7,8,1,2,"(4, 11, 15, 16, 21, 22, 24)",7,120,probe_repair,"[20, 40, 50, 65, 105, 135, 145, 155, 230, 270, 310, 325, 340, 345, 350]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.17100000,0.45450649,20->16
7,7,8,1,2,"(4, 11, 15, 16, 21, 22, 24)",8,197,probe_repair,"[5, 30, 50, 125, 135, 145, 150, 155, 185, 265, 270, 290, 295, 330, 335]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.01100000,0.43936364,7->24
7,7,8,1,2,"(4, 11, 15, 16, 21, 22, 24)",9,170,probe_repair,"[10, 15, 25, 65, 120, 180, 190, 195, 215, 220, 250, 260, 280, 305, 345]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.24500000,0.46363636,18->4
7,7,8,1,2,"(4, 11, 15, 16, 21, 22, 24)",10,240,probe_repair,"[10, 30, 50, 85, 165, 190, 195, 205, 215, 230, 255, 330, 340, 350, 360]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.26300000,0.45111688,7->22
