hsv1[0],hsv2[0],hsv3[0],hsv4[0]
356,2,0,6
2,4,2,10
2,6,6,14
2,8,6,14
4,12,14,20
6,16,20,24
8,20,22,30
12,24,26,38
10,22,26,36
12,28,32,40
18,34,38,50
22,42,46,60
36,52,58,70
36,56,64,74
48,66,70,84
64,74,80,88
82,86,86,98
84,90,94,100
102,100,102,104
122,106,110,110
128,110,112,110
132,112,116,110
132,116,118,116
138,118,118,114
140,118,120,114
136,118,120,114
142,120,126,118
144,126,130,122
148,130,138,122
150,134,142,124
156,142,146,126
156,140,146,128
162,144,152,130
166,150,160,134
172,158,166,140
180,170,176,148
188,184,188,160
192,190,196,166
200,198,204,170
206,206,212,186
212,214,216,198
216,220,218,206
218,224,222,214
222,228,226,220
224,230,230,224
224,230,230,226
226,232,232,232
226,234,234,232
230,238,238,238
230,240,238,238
234,240,240,238
238,246,246,242
246,250,250,248
250,252,250,248
258,262,254,252
272,272,262,272
290,284,274,292
304,294,282,300
312,306,290,314
318,312,296,324
324,318,306,328
328,326,314,332
330,332,322,336
340,340,326,346
342,342,334,352
346,348,336,354
-1,-1,-1,-1
352,354,350,0
352,358,354,0
354,0,354,4
0,2,2,6
0,4,0,8
0,4,2,6
