hsv1[0],hsv2[0],hsv3[0],hsv4[0]
0,6,4,10
4,4,4,10
4,8,8,12
4,8,10,16
4,10,10,16
6,12,12,18
8,18,16,22
10,20,22,32
14,24,26,38
16,30,34,44
18,32,36,48
22,38,46,56
26,46,52,70
36,54,60,78
40,62,70,82
48,70,78,88
66,80,84,94
78,86,92,94
94,94,98,100
104,102,106,106
116,110,112,108
122,110,114,112
128,112,118,112
134,116,118,112
136,114,120,112
136,116,122,112
138,120,124,114
138,124,130,116
144,128,134,120
146,132,140,122
150,136,144,126
154,140,148,128
156,144,152,130
166,148,160,132
172,156,168,136
182,170,176,146
194,182,192,156
198,190,196,160
204,198,204,170
210,206,210,184
214,214,214,192
218,218,220,204
224,224,222,210
224,226,226,218
226,226,228,220
230,234,234,228
230,234,232,228
230,236,234,226
232,236,236,230
234,236,236,232
234,238,236,232
236,240,240,238
240,246,244,242
250,252,248,246
258,262,254,256
272,270,262,268
286,282,272,286
298,294,278,296
314,304,286,308
318,314,294,320
326,320,306,326
328,330,316,332
334,332,320,338
340,338,328,342
342,342,332,346
346,348,338,352
350,352,344,352
352,352,348,358
354,358,350,0
356,0,354,0
358,2,0,2
2,2,2,4
0,4,4,2
