hsv1[0],hsv2[0],hsv3[0],hsv4[0]
0,2,358,6
0,2,2,4
4,6,4,14
4,8,6,18
4,16,12,22
8,22,12,26
10,22,18,26
14,30,22,32
14,34,24,40
16,40,32,44
18,52,40,52
16,52,36,52
26,68,46,62
28,76,52,72
30,82,58,74
32,86,64,82
36,96,70,90
42,98,78,90
52,106,78,92
58,106,88,94
70,110,98,94
86,118,112,110
94,124,110,106
94,124,122,116
94,126,120,108
94,122,112,112
102,128,124,114
112,126,126,118
-1,-1,-1,-1
142,138,132,124
146,144,136,126
156,144,140,130
172,142,138,126
186,150,156,140
188,160,160,142
206,170,178,154
220,182,182,160
224,194,196,172
226,198,206,186
232,206,214,198
232,214,218,208
234,216,224,212
238,226,228,220
242,232,234,220
246,236,236,228
248,238,240,230
246,242,244,240
250,242,246,244
250,244,244,244
250,244,248,248
254,248,250,250
256,250,252,250
260,250,258,254
266,258,262,260
270,258,270,264
274,268,274,276
288,278,288,288
296,286,294,298
304,298,302,312
312,304,318,318
318,310,320,326
324,318,322,330
326,322,328,340
332,326,334,344
336,332,340,348
340,336,342,352
346,346,344,2
348,350,352,358
350,352,350,0
358,356,356,0
358,356,356,4
358,0,356,4
358,0,356,4
