hsv1[0],hsv2[0],hsv3[0],hsv4[0]
350,356,352,352
352,0,354,356
350,0,354,356
350,4,356,4
354,6,356,0
356,10,6,10
356,12,4,14
354,14,8,16
2,18,10,20
2,26,20,24
4,28,20,36
4,36,32,40
12,48,44,54
20,58,60,70
28,62,64,72
32,74,72,82
44,84,80,92
58,88,84,98
70,92,96,102
90,100,106,112
106,102,100,116
114,106,102,118
114,104,112,124
122,108,114,118
134,110,116,122
132,114,118,122
132,116,124,126
148,118,132,130
154,118,136,130
158,124,140,130
158,130,142,136
160,130,150,138
174,134,156,140
184,144,160,142
186,150,168,150
200,160,182,160
210,170,196,168
210,176,202,182
216,190,212,190
218,200,214,202
224,206,220,208
230,216,226,214
230,222,230,218
236,226,234,226
236,228,236,228
236,232,238,232
238,232,238,234
240,234,240,236
240,236,240,236
238,238,240,236
240,238,244,244
246,244,246,244
250,242,250,248
254,250,250,250
266,262,258,260
270,266,262,270
280,280,272,282
290,290,276,290
302,304,282,300
308,316,292,306
318,326,306,320
320,328,310,326
330,336,318,330
332,344,324,340
336,342,330,340
340,348,338,342
342,352,340,346
346,354,340,352
348,356,350,356
350,0,354,356
350,358,352,354
352,0,354,356
352,4,358,0
