hsv1[0],hsv2[0],hsv3[0],hsv4[0]
352,352,352,358
350,350,352,356
350,356,356,2
354,0,352,2
0,4,0,12
2,16,12,16
6,22,16,26
10,30,22,32
14,32,26,32
20,52,38,50
24,62,52,62
34,76,64,80
44,82,70,80
48,90,82,86
52,98,86,92
56,98,88,92
70,106,92,102
74,110,102,104
82,118,108,110
94,122,118,122
98,120,120,114
104,126,120,116
108,128,126,118
110,132,128,120
114,128,124,122
112,126,130,122
118,130,128,124
122,134,138,124
134,138,138,128
142,146,142,130
150,146,144,138
156,148,150,136
160,152,154,142
174,158,160,146
184,162,164,148
200,172,176,160
210,184,188,168
218,192,196,176
222,202,202,188
226,206,210,198
232,216,216,210
236,222,224,216
238,226,228,226
238,230,232,224
240,230,234,226
244,236,236,234
246,236,238,234
244,238,242,234
250,242,246,238
250,242,244,238
248,240,244,238
252,244,244,238
254,248,248,246
260,250,254,250
262,254,258,256
270,260,262,264
278,268,270,270
284,274,276,282
290,278,288,290
298,290,296,302
304,292,302,308
310,302,308,314
314,310,316,318
320,314,318,326
322,320,322,330
328,326,328,334
332,328,334,340
336,336,336,342
338,338,340,346
344,342,344,350
348,344,348,356
348,350,346,354
350,352,350,354
