hsv1[0],hsv2[0],hsv3[0],hsv4[0]
2,6,4,4
2,8,6,10
4,8,8,12
4,10,10,16
6,14,14,20
6,18,20,24
8,20,20,30
12,22,24,34
16,28,32,40
14,26,28,40
14,30,34,44
18,32,42,58
22,44,54,72
40,58,68,78
40,66,72,84
52,72,80,90
72,84,90,98
86,88,94,100
98,98,100,104
106,102,104,108
118,104,110,110
130,110,112,112
132,114,114,114
134,116,118,118
134,114,118,114
138,122,118,120
-1,-1,-1,-1
138,124,126,124
148,126,134,126
152,132,138,128
152,130,142,126
154,134,142,126
160,138,150,130
160,146,158,134
168,152,160,136
180,166,174,146
192,174,192,156
198,186,198,160
204,200,204,170
208,206,210,182
214,212,216,192
222,222,222,204
224,224,226,214
228,230,230,220
228,232,232,220
232,234,236,230
232,234,236,230
238,236,236,232
232,236,236,232
232,240,240,234
236,240,240,234
238,244,242,242
242,246,246,242
252,252,250,248
262,260,254,262
272,274,264,274
294,284,274,290
304,298,286,300
316,308,290,312
322,320,300,326
328,326,308,326
334,332,316,334
336,338,326,340
342,344,332,346
346,348,336,350
350,350,340,356
352,354,346,358
354,354,354,0
354,356,352,0
356,4,356,2
358,4,0,4
0,4,6,6
2,4,2,4
