hsv1[0],hsv2[0],hsv3[0],hsv4[0]
358,2,0,0
0,2,0,4
0,2,4,2
2,6,8,8
4,8,8,14
4,10,10,16
4,14,12,18
8,18,22,30
8,22,22,38
12,26,32,42
14,28,32,48
18,38,42,56
26,48,54,70
34,58,66,82
36,62,72,84
52,72,80,90
70,82,86,96
82,84,92,98
94,98,98,102
104,104,106,106
112,110,112,108
-1,-1,-1,-1
126,114,116,114
130,116,116,116
126,112,118,112
134,118,124,114
136,120,124,114
140,122,130,116
142,126,138,124
146,130,138,124
152,132,144,126
152,138,144,130
156,144,146,132
160,150,160,134
168,154,164,138
180,164,180,146
194,180,190,158
198,190,198,158
202,196,206,170
210,206,210,182
216,212,216,194
220,218,220,206
222,222,224,216
224,226,226,218
228,228,228,224
230,234,232,228
232,234,234,230
232,236,234,232
232,236,236,232
236,238,236,236
236,238,238,236
240,242,240,238
244,246,244,242
252,252,250,250
260,262,254,260
274,270,262,274
288,284,272,282
296,292,280,296
312,308,288,310
316,314,298,316
324,320,306,326
328,326,314,330
332,330,320,336
340,338,328,342
340,342,332,346
346,346,338,350
348,350,342,356
350,352,348,354
352,356,350,356
356,0,352,358
358,0,358,0
358,0,0,2
358,2,0,6
