hsv1[0],hsv2[0],hsv3[0],hsv4[0]
2,4,2,12
4,6,2,8
4,4,4,14
4,4,8,16
8,12,6,22
8,16,14,28
12,22,16,36
14,22,26,40
18,30,26,46
20,34,34,54
22,44,36,64
28,54,46,70
32,62,54,80
38,74,64,86
44,82,72,90
46,86,78,94
52,94,80,98
62,98,88,100
68,100,92,104
76,106,102,106
90,116,104,114
88,120,110,110
90,116,108,110
92,118,106,112
92,116,110,110
96,120,110,110
94,122,114,114
104,126,122,118
110,128,126,120
120,130,134,124
128,134,138,124
132,138,140,128
126,144,138,130
160,148,146,144
166,154,160,146
192,162,170,152
206,174,178,162
212,180,192,172
218,190,200,182
226,204,206,198
232,214,214,206
234,222,220,218
236,222,224,218
240,226,228,226
240,232,232,228
238,232,234,232
244,238,240,236
244,238,240,238
242,236,236,238
244,238,240,238
246,240,240,238
248,240,244,236
250,242,248,244
258,250,250,248
262,258,258,252
272,266,266,260
286,280,276,272
292,288,284,278
302,298,298,284
308,308,306,298
314,316,310,306
324,320,320,314
328,326,326,326
332,334,330,334
336,340,340,340
342,342,340,344
346,344,342,348
350,352,346,358
352,354,348,358
356,356,354,2
358,358,356,2
0,0,358,4
2,2,0,4
