hsv1[0],hsv2[0],hsv3[0],hsv4[0]
358,2,358,0
356,4,0,2
358,6,6,10
2,8,8,10
2,12,10,14
4,18,18,20
10,20,22,26
6,20,20,24
6,22,24,36
10,28,30,38
10,30,32,42
14,38,38,54
20,46,52,68
30,58,64,80
38,62,70,82
50,72,80,90
68,80,86,100
72,88,92,102
92,96,100,106
96,102,102,110
110,102,108,112
114,102,110,114
124,112,114,114
126,110,110,118
138,114,114,118
132,112,118,118
138,114,126,124
142,120,132,126
-1,-1,-1,-1
152,126,140,126
154,130,142,128
160,128,146,132
158,138,148,132
166,142,160,140
178,148,164,144
186,160,176,150
196,174,192,160
202,180,198,166
206,194,208,176
214,200,212,188
216,208,216,198
220,216,220,206
224,222,228,214
228,226,234,222
232,230,234,226
232,232,236,228
234,234,236,226
234,234,236,230
232,234,236,230
234,236,236,234
236,238,236,238
238,240,240,242
242,244,244,242
250,252,250,246
258,258,254,252
270,270,260,268
286,282,268,274
298,294,276,288
306,310,284,306
318,318,298,318
324,328,308,324
332,334,316,334
334,340,328,340
340,344,328,344
346,350,336,346
344,352,340,352
350,356,344,358
354,2,350,2
354,0,352,358
358,4,356,358
356,6,0,4
358,6,0,4
0,6,0,6
