hsv1[0],hsv2[0],hsv3[0],hsv4[0]
358,2,0,4
0,4,2,10
0,4,4,10
0,8,6,12
2,10,10,16
4,14,14,20
6,18,18,28
6,22,24,38
10,26,30,40
12,30,34,46
20,38,44,56
26,48,54,72
38,56,68,80
34,56,64,78
40,66,74,84
46,74,80,94
68,84,90,96
80,90,94,100
88,96,102,106
110,104,108,110
120,108,112,110
120,114,112,112
134,118,122,114
132,118,122,116
134,118,124,116
140,120,126,118
140,120,130,120
142,128,132,120
144,128,140,124
146,136,144,128
154,138,146,132
156,142,148,132
160,146,148,130
162,148,160,140
170,156,168,132
178,166,176,146
190,178,188,156
198,188,198,160
202,200,204,176
212,206,210,180
214,210,216,190
218,220,218,204
220,222,222,212
224,226,226,216
226,228,230,224
236,240,238,236
240,246,244,236
238,244,246,238
238,246,246,238
240,246,248,238
242,248,248,242
248,254,250,250
250,254,252,252
258,262,258,258
264,262,256,262
276,276,264,278
288,282,272,290
296,292,278,294
308,304,286,310
318,314,296,316
324,322,306,326
328,328,314,330
332,332,322,336
340,338,328,346
340,342,332,352
348,348,336,354
350,350,342,356
352,352,348,358
352,358,352,0
356,0,352,0
356,0,356,2
358,2,0,6
0,2,0,6
