hsv1[0],hsv2[0],hsv3[0],hsv4[0]
358,4,2,4
356,4,0,4
358,6,2,8
0,12,6,8
0,16,6,10
4,22,10,12
4,22,20,14
4,28,22,20
4,30,20,24
6,34,20,22
8,38,26,26
14,46,26,32
16,56,40,42
20,64,48,48
22,68,50,54
-1,-1,-1,-1
34,80,68,72
38,84,70,74
40,88,72,80
72,100,90,98
82,100,96,102
88,100,94,102
94,102,102,106
96,102,102,110
104,102,98,110
106,110,98,112
116,110,102,118
122,114,118,114
128,118,118,126
156,118,128,132
160,124,128,134
158,122,142,130
174,126,144,136
192,140,158,140
198,144,158,152
210,154,178,160
214,164,192,174
218,170,200,182
222,176,208,190
224,196,218,202
230,206,224,206
232,214,228,216
234,218,226,220
236,222,234,226
236,226,236,228
238,228,238,232
238,232,238,232
240,234,240,236
240,232,242,236
240,232,242,232
240,232,244,238
248,236,250,242
250,238,250,248
254,248,250,256
262,250,256,264
274,266,268,274
282,282,276,288
292,292,280,302
302,310,300,316
310,320,306,324
320,326,316,328
326,334,326,336
330,340,328,340
334,342,338,344
340,350,342,352
344,352,346,354
348,356,348,356
350,356,352,0
352,0,356,0
352,0,354,6
354,4,2,2
0,6,4,0
0,8,0,6
