hsv1[0],hsv2[0],hsv3[0],hsv4[0]
352,12,2,6
354,16,4,16
356,14,8,18
2,22,12,28
6,26,20,34
10,34,30,40
14,38,36,52
12,42,46,68
20,50,52,70
22,52,58,70
32,60,64,78
40,70,76,86
54,76,82,92
66,82,86,94
72,86,90,100
82,92,94,104
94,96,98,116
98,102,106,116
116,114,116,118
134,116,118,118
134,118,120,118
134,118,118,118
136,118,120,118
138,118,126,118
138,118,122,118
140,118,124,118
142,118,130,118
146,126,136,118
150,132,138,124
154,136,146,126
154,140,146,130
158,142,150,132
158,144,152,136
166,148,158,138
170,152,162,140
180,160,170,148
186,170,182,152
194,176,186,156
196,182,194,164
204,192,204,168
212,202,210,176
218,212,220,188
224,220,230,202
228,228,234,214
232,234,234,218
234,236,240,228
234,242,244,240
238,240,246,238
240,246,246,240
238,246,244,240
244,248,250,240
250,254,252,246
258,260,254,248
266,264,260,254
272,272,262,260
280,280,270,276
288,288,274,288
294,292,278,290
304,300,286,308
308,310,292,306
314,314,298,320
318,322,306,322
324,322,310,334
328,328,318,336
330,334,318,340
332,336,326,348
336,340,332,350
338,346,336,354
340,352,342,356
344,354,344,358
344,354,350,4
352,0,356,8
350,12,358,6
