hsv1[0],hsv2[0],hsv3[0],hsv4[0]
348,6,0,0
350,8,0,0
354,14,4,6
354,12,8,10
356,16,8,14
0,20,20,20
358,30,22,28
354,32,26,30
356,38,34,40
10,46,40,46
14,52,48,54
22,60,56,66
30,68,70,74
36,74,80,84
44,78,86,88
56,82,90,92
68,88,100,100
76,92,100,98
90,94,102,106
100,102,108,112
108,106,116,124
118,110,118,128
124,116,122,130
126,112,126,128
128,116,124,128
130,118,126,128
136,122,132,132
140,124,134,132
146,124,134,136
150,130,138,140
154,130,142,140
158,132,144,140
164,136,146,144
170,138,150,148
178,142,158,150
192,148,170,156
202,158,182,164
208,162,194,164
216,166,198,170
226,176,214,182
226,194,224,192
234,206,226,208
236,210,234,212
240,224,238,220
240,224,244,232
246,234,246,234
248,236,250,238
248,236,248,244
248,238,246,244
250,236,250,246
252,246,250,242
258,252,258,252
262,258,260,258
266,264,264,268
274,274,266,276
284,286,274,282
290,298,280,294
296,306,288,304
304,314,296,310
310,322,300,316
314,330,310,322
320,330,314,324
324,334,320,330
326,340,326,338
332,346,330,342
334,350,334,344
338,352,338,350
340,356,346,352
346,356,348,352
346,0,354,356
348,2,356,358
346,4,358,358
352,6,2,2
