hsv1[0],hsv2[0],hsv3[0],hsv4[0]
12,8,8,10
18,10,10,10
22,12,16,14
30,20,20,22
32,24,28,26
42,34,36,36
54,44,52,46
60,54,62,54
64,60,70,60
68,60,68,64
74,72,76,74
80,80,80,78
86,86,88,86
90,92,90,92
96,96,96,94
106,106,100,100
108,110,104,104
118,118,114,108
118,118,118,122
118,118,116,118
118,118,118,118
118,118,118,116
118,118,120,118
118,118,118,120
118,118,120,120
118,118,118,122
118,118,122,120
118,118,128,126
118,130,132,130
132,136,136,134
136,138,138,138
136,138,140,138
138,144,142,140
144,148,146,144
150,150,148,148
160,158,156,154
166,166,162,158
174,168,164,164
182,178,170,168
192,190,178,172
202,196,190,184
214,204,202,192
222,214,212,202
230,222,222,216
234,228,226,220
240,236,232,226
246,242,234,226
248,240,240,228
246,238,238,230
252,242,240,234
252,244,242,238
250,250,244,240
256,254,250,246
262,262,260,258
262,266,264,260
272,272,274,278
278,282,282,290
284,290,290,304
290,296,296,308
296,304,304,316
306,310,312,320
308,318,318,326
314,320,322,330
324,328,328,334
324,330,334,342
330,338,340,346
336,340,344,350
342,346,350,354
346,348,352,0
352,350,358,0
354,356,0,2
0,2,8,6
14,2,6,6
