hsv1[0],hsv2[0],hsv3[0],hsv4[0]
348,2,356,6
352,4,2,10
354,12,4,18
0,14,12,20
2,18,18,28
4,28,26,40
12,32,32,44
14,36,40,62
22,44,52,70
18,44,52,70
24,48,56,74
34,60,68,78
46,66,78,82
54,76,84,88
68,80,90,92
78,84,96,96
88,88,98,100
98,92,100,102
108,98,106,108
116,102,114,120
132,116,130,120
138,124,130,118
142,124,130,118
140,122,132,122
142,118,132,128
142,124,132,118
144,130,136,124
146,132,138,130
148,138,144,130
152,140,148,136
156,144,150,134
156,144,152,136
158,146,154,138
162,152,158,140
166,154,164,144
176,162,170,150
180,170,178,152
188,174,186,158
192,184,194,160
198,198,206,168
206,206,216,180
214,218,222,190
220,222,228,202
228,226,234,214
226,236,236,220
230,238,242,228
232,240,244,236
238,242,244,236
236,248,246,238
238,244,246,240
242,248,248,246
250,252,254,246
252,258,254,254
264,260,260,256
270,268,264,264
278,276,272,276
290,284,276,290
296,294,280,300
306,304,286,310
312,310,294,312
316,316,300,320
318,320,308,322
326,326,312,332
326,332,318,334
330,334,326,342
332,340,328,344
336,348,330,348
338,348,336,350
340,350,344,352
346,356,350,354
344,358,352,4
344,358,354,4
350,0,354,2
