hsv1[0],hsv2[0],hsv3[0],hsv4[0]
352,12,2,0
352,14,8,8
352,18,10,10
356,22,12,12
358,18,14,14
0,28,16,16
0,34,24,20
2,40,26,22
0,50,34,26
14,58,34,38
20,66,46,46
24,72,52,52
28,76,68,60
40,82,76,70
46,86,80,76
52,90,84,78
56,94,90,88
70,96,98,94
78,100,96,98
90,104,104,108
98,114,112,110
106,112,118,112
114,118,116,120
116,118,116,120
116,120,122,122
124,120,118,122
126,124,118,124
136,132,128,130
142,132,132,126
148,134,134,132
158,138,138,132
160,136,140,134
166,142,144,136
184,140,144,142
196,146,154,146
208,152,168,154
212,156,180,160
222,162,188,170
226,168,202,172
234,180,214,186
238,192,218,198
244,206,228,212
246,208,230,220
254,218,240,226
250,224,248,226
252,230,246,236
254,234,250,236
256,240,250,232
254,232,250,240
256,238,252,240
256,242,254,242
258,244,258,248
262,250,260,252
268,260,266,266
272,266,274,276
280,278,278,290
288,288,288,306
294,300,296,314
302,308,302,320
306,316,312,326
312,318,316,330
316,326,324,334
320,332,330,340
324,334,330,342
328,342,342,348
330,342,342,350
334,354,348,348
338,352,352,356
340,358,354,0
344,2,352,0
346,358,354,0
348,4,358,4
348,10,2,4
