hsv1[0],hsv2[0],hsv3[0],hsv4[0]
350,6,4,6
350,10,8,6
354,16,12,10
356,22,12,12
358,22,18,16
2,34,24,24
4,38,22,24
4,46,26,30
4,52,32,32
14,58,40,40
16,64,48,44
22,70,52,52
30,76,68,64
36,82,76,74
40,84,82,76
54,88,86,82
60,94,92,88
72,94,96,92
80,96,102,102
90,104,106,110
100,110,108,110
102,112,112,122
122,122,116,126
114,122,118,122
112,122,116,124
124,122,122,120
128,128,114,124
134,124,130,128
138,126,130,130
156,132,138,134
156,136,140,138
160,134,138,138
168,134,144,138
180,140,146,144
192,144,154,148
208,152,168,154
214,158,180,166
222,160,188,170
230,168,194,172
230,174,214,188
236,184,218,196
238,200,226,206
244,208,236,214
250,216,240,224
246,222,242,232
252,224,250,232
254,226,250,234
254,232,250,240
254,234,250,238
254,234,250,240
256,238,252,246
260,244,254,250
264,250,256,254
268,262,262,268
272,262,270,276
280,282,278,290
286,288,288,304
294,304,298,312
300,310,306,318
306,322,310,326
314,324,316,328
316,326,322,332
320,334,324,338
322,340,332,340
328,342,332,344
332,346,340,350
334,350,346,356
338,358,348,356
342,2,356,358
344,0,358,0
348,6,0,0
350,6,0,4
352,6,2,4
