hsv1[0],hsv2[0],hsv3[0],hsv4[0]
352,4,358,14
354,14,2,16
358,14,4,26
358,20,10,32
4,22,20,32
8,32,26,44
10,34,38,54
16,42,46,70
16,48,52,70
26,52,60,72
30,56,62,74
38,64,70,82
54,72,78,86
68,80,82,94
72,80,86,94
84,84,90,98
92,92,96,104
104,96,102,106
112,104,106,116
126,116,120,118
140,118,120,118
140,116,120,118
140,118,120,118
140,118,124,118
142,116,124,118
140,118,124,118
144,118,130,118
146,128,136,118
148,134,138,118
150,136,144,120
152,140,146,126
154,140,148,130
156,144,150,134
160,150,156,136
164,154,160,138
172,164,168,146
180,170,178,150
182,180,184,156
190,184,192,160
194,194,202,166
202,200,212,174
206,210,218,188
214,224,224,204
222,228,234,214
228,232,236,220
226,238,242,228
232,242,246,236
234,246,246,240
232,246,246,240
234,246,250,240
238,250,250,240
242,254,254,244
250,258,258,250
264,266,262,266
272,270,268,270
280,278,272,276
290,288,278,292
300,294,282,300
304,298,290,312
312,308,294,316
316,314,300,322
320,320,306,328
324,322,312,330
326,326,318,338
330,330,322,344
332,334,328,348
334,336,332,358
340,342,340,358
340,344,342,358
344,352,346,2
344,356,352,8
350,2,354,8
352,4,358,12
