hsv1[0],hsv2[0],hsv3[0],hsv4[0]
350,358,354,10
350,6,0,10
356,6,2,20
0,12,12,26
0,16,14,28
2,24,22,36
10,30,28,46
8,28,34,54
14,38,44,60
24,46,50,68
24,50,56,70
38,58,66,78
48,66,76,84
62,76,82,90
70,80,88,92
82,84,94,96
92,90,100,98
102,94,104,104
110,100,108,114
126,108,120,118
140,116,126,118
138,116,128,118
140,118,128,118
140,116,130,118
140,118,130,118
140,118,132,118
144,126,134,118
146,130,138,118
146,134,140,118
150,138,144,130
152,142,146,130
154,142,148,132
156,144,152,134
160,150,156,138
164,154,162,140
170,162,170,144
178,170,178,152
182,176,186,156
188,184,190,160
194,196,200,166
204,202,206,174
208,210,220,190
218,224,226,204
224,230,234,214
226,234,240,226
230,238,246,230
232,244,248,238
234,244,248,240
236,244,248,246
236,246,250,240
240,248,250,242
244,256,254,248
252,260,254,250
266,266,262,260
272,272,266,272
284,278,274,282
290,286,278,294
300,294,282,304
306,302,288,312
312,308,296,322
318,314,302,324
322,320,308,330
326,322,314,332
328,328,318,340
332,332,324,348
334,336,330,348
336,342,332,354
336,344,338,2
338,348,342,0
342,350,348,2
344,352,350,8
346,356,354,10
350,358,0,8
