hsv1[0],hsv2[0],hsv3[0],hsv4[0]
38,16,14,24
38,16,12,28
56,18,22,28
66,24,30,34
68,34,34,44
80,42,44,48
84,56,52,54
88,58,58,68
92,66,68,72
96,78,72,78
96,78,80,80
102,88,88,88
108,94,90,92
112,98,100,100
110,102,100,102
116,102,104,104
122,108,108,102
120,108,110,106
128,114,114,112
132,116,118,114
136,120,118,118
134,118,120,116
134,124,124,116
134,124,128,120
136,122,126,120
134,126,128,120
136,126,126,126
138,128,128,126
138,134,126,126
138,136,132,128
140,136,134,130
142,140,132,132
138,146,134,138
144,146,140,140
144,154,140,146
148,162,142,150
154,178,148,160
156,184,152,166
156,190,156,172
160,204,168,186
166,214,176,206
170,220,194,210
184,226,202,218
190,228,210,218
196,234,210,224
200,234,224,232
210,238,224,232
210,240,224,232
210,238,224,234
210,238,226,234
210,238,224,238
218,244,222,242
214,244,238,242
214,246,246,246
220,248,244,246
232,252,254,262
244,262,278,260
240,270,290,270
256,272,304,280
292,286,314,288
300,286,324,302
308,292,334,308
334,312,336,322
348,320,342,338
4,326,348,346
12,328,348,4
22,350,2,0
30,354,2,16
28,14,8,18
24,8,16,18
38,6,12,22
38,16,10,26
38,16,14,26
