hsv1[0],hsv2[0],hsv3[0],hsv4[0]
0,6,358,12
356,8,2,12
0,10,4,18
4,16,10,28
2,18,16,28
10,24,22,38
10,34,30,46
18,38,36,56
20,44,46,66
26,50,54,72
28,54,58,74
32,60,68,78
48,70,76,86
60,76,84,94
72,82,88,96
82,88,92,100
92,94,98,108
100,96,104,112
108,106,110,120
120,118,124,118
134,118,126,116
134,118,126,118
134,118,126,118
134,118,126,118
134,118,126,116
136,118,128,118
140,118,132,120
144,128,138,118
146,130,140,118
150,136,146,126
152,138,148,128
154,142,150,132
160,144,152,132
162,150,158,138
166,152,162,138
174,164,170,146
180,170,180,150
193,174,186,155
190,182,192,158
202,192,202,166
208,204,208,172
214,212,218,184
218,222,226,198
224,228,230,214
228,234,232,220
234,238,240,226
234,244,242,228
238,246,244,236
236,244,244,234
238,244,244,234
242,248,246,238
250,254,250,238
252,256,254,246
264,262,260,250
272,270,264,266
280,276,270,280
286,284,276,282
294,292,282,292
302,296,286,302
310,304,292,312
314,312,298,318
318,316,304,324
322,322,310,328
326,324,318,332
330,330,322,342
334,332,326,342
336,340,330,354
336,342,334,356
340,346,340,354
344,350,344,6
348,352,346,358
352,356,354,6
354,6,356,8
