hsv1[0],hsv2[0],hsv3[0],hsv4[0]
38,20,18,28
39,14,20,26
48,22,24,30
60,28,36,38
70,32,44,42
108,46,94,70
136,78,136,96
126,79,126,83
118,68,104,84
100,66,88,74
102,70,96,80
104,78,98,84
118,84,104,92
118,88,112,96
118,90,110,94
118,92,120,100
118,96,128,104
118,104,128,108
120,108,130,116
118,124,130,118
122,128,130,118
118,128,130,118
120,128,132,118
118,118,120,118
118,130,130,118
122,128,132,118
126,132,132,120
126,138,136,128
132,140,140,132
136,144,140,138
126,146,144,140
138,148,144,140
138,150,146,146
142,156,150,148
144,160,154,152
150,168,158,162
152,176,162,170
158,182,170,172
164,188,174,182
168,194,182,190
176,204,188,196
184,214,194,210
192,218,208,218
198,228,218,224
204,232,216,226
210,232,224,234
216,234,226,238
216,236,228,238
218,236,226,236
216,236,226,234
220,240,224,238
220,242,230,240
220,248,236,244
224,252,238,246
232,258,242,252
232,266,250,260
250,272,264,270
250,276,264,274
266,284,274,280
274,296,286,290
284,302,292,300
294,308,298,310
308,316,310,314
320,324,320,322
328,330,332,336
342,334,336,344
8,342,348,352
10,352,0,4
16,356,2,6
18,2,0,10
22,6,10,18
26,6,12,20
30,12,14,22
