hsv1[0],hsv2[0],hsv3[0],hsv4[0]
348,10,2,4
350,14,4,6
352,16,4,10
352,22,8,12
354,24,8,12
358,26,16,14
2,34,26,22
6,40,28,26
2,46,34,26
356,46,28,32
0,50,24,30
14,56,44,40
16,60,46,44
18,64,52,48
30,74,66,64
34,78,76,72
46,84,82,78
52,88,86,86
68,90,94,90
76,94,98,98
92,96,100,102
104,104,106,110
106,106,102,114
114,106,108,118
112,110,106,116
118,114,110,116
124,112,112,118
128,118,112,120
130,118,118,124
136,120,120,126
144,122,122,124
146,126,126,128
152,124,128,132
156,128,128,130
160,130,136,134
172,132,138,134
186,134,150,138
188,138,150,140
208,142,154,144
220,148,180,150
-1,-1,-1,-1
232,158,198,160
244,182,240,188
246,200,250,212
248,212,264,216
256,238,270,250
260,246,276,254
260,248,276,260
262,252,286,268
264,254,278,270
268,266,284,286
278,286,296,302
290,306,314,322
298,316,322,330
310,326,326,334
316,332,328,340
322,336,334,340
326,340,338,344
328,342,334,344
328,346,338,346
332,346,340,346
334,348,340,350
334,352,346,350
336,352,350,352
336,350,350,354
338,356,352,356
340,358,356,356
342,358,356,358
344,0,356,2
344,0,2,4
346,6,4,4
346,4,4,2
348,12,2,4
