hsv1[0],hsv2[0],hsv3[0],hsv4[0]
354,0,0,8
354,4,0,6
0,4,4,10
2,8,6,12
2,8,8,12
6,12,10,18
10,14,20,16
18,20,22,28
20,26,28,24
20,24,24,30
30,34,40,42
36,40,46,44
44,48,54,52
50,54,60,58
62,70,72,76
70,78,80,80
74,82,86,88
78,88,90,90
84,94,94,94
88,98,100,100
92,104,104,104
98,112,108,110
102,116,112,112
104,116,116,112
102,116,114,112
106,116,112,114
108,118,116,114
110,118,116,116
110,126,116,114
112,124,122,120
116,128,122,120
122,128,126,122
124,132,126,124
126,130,130,126
128,132,132,126
134,136,136,130
138,138,136,132
142,142,140,132
162,146,144,138
178,146,160,134
194,150,170,128
214,164,192,140
238,182,216,174
244,206,232,190
248,230,246,212
260,246,252,224
260,246,260,256
260,246,260,258
260,246,258,256
260,256,264,256
266,260,268,266
276,276,272,292
284,302,284,318
294,316,300,328
302,324,308,342
314,328,318,342
320,334,328,346
326,336,330,346
330,336,334,344
328,340,334,344
332,342,334,348
332,342,336,350
338,342,342,354
340,346,344,350
342,346,348,356
344,350,348,358
346,350,350,356
348,352,354,0
348,356,354,2
350,356,356,358
354,356,356,0
352,356,356,0
354,356,358,0
