hsv1[0],hsv2[0],hsv3[0],hsv4[0]
352,2,0,16
350,358,2,16
352,4,4,22
358,4,6,26
0,14,8,28
4,20,14,32
4,26,22,42
8,34,26,50
6,44,28,58
4,56,36,72
12,70,44,76
26,68,54,74
28,76,56,80
40,86,72,86
44,90,76,90
48,92,80,92
56,100,90,94
68,106,90,98
72,108,96,100
80,114,102,102
90,120,106,108
98,124,110,110
100,130,114,110
102,134,108,112
104,130,114,112
104,132,112,114
106,136,118,114
106,134,120,114
114,138,118,118
126,140,120,116
130,142,124,120
132,144,128,120
140,146,130,122
144,144,136,124
146,146,136,126
156,150,140,126
172,152,140,132
180,152,148,132
-1,-1,-1,-1
222,166,170,138
230,168,180,140
244,190,198,140
244,208,222,164
252,220,232,202
252,224,244,206
256,238,242,232
256,242,250,232
258,246,258,244
258,248,254,248
262,250,258,244
266,252,260,248
272,262,274,258
278,262,288,286
290,282,306,314
298,292,310,326
308,304,318,334
316,312,324,342
322,318,326,338
324,324,332,344
326,326,334,344
328,330,336,348
330,330,338,346
332,334,346,352
336,334,344,352
336,342,350,0
340,344,350,0
340,344,352,2
344,350,354,8
348,350,354,8
348,354,356,10
350,352,356,10
350,354,0,10
350,354,0,10
