hsv1[0],hsv2[0],hsv3[0],hsv4[0]
352,356,354,10
350,358,0,14
356,6,2,16
358,8,8,24
0,14,18,24
2,26,18,32
10,34,26,36
10,38,32,46
10,56,32,48
6,68,34,66
20,68,52,62
26,70,54,68
28,76,62,72
28,78,64,76
40,90,78,86
46,96,82,88
54,100,88,90
68,102,96,100
70,112,98,102
82,114,100,102
90,120,110,108
94,128,108,112
102,132,114,112
104,132,112,110
108,132,116,114
110,132,116,114
114,136,118,116
116,136,118,114
118,136,120,118
134,140,126,116
136,144,122,122
134,144,130,122
144,146,132,126
144,148,134,126
154,144,130,126
160,150,136,126
172,152,142,130
182,150,138,130
210,160,152,136
222,166,162,134
232,174,180,130
240,184,202,142
242,206,212,152
252,220,228,180
256,232,250,216
260,232,254,192
260,238,264,252
262,250,264,258
262,252,262,256
260,250,266,268
264,258,278,276
276,266,288,292
284,272,308,342
294,284,308,340
304,302,322,340
314,312,326,344
320,324,338,354
326,326,334,350
326,328,336,352
330,330,340,350
330,330,336,356
332,332,342,354
334,336,344,354
336,338,346,356
338,344,348,2
340,344,354,4
342,346,354,4
342,348,354,6
346,350,356,8
348,354,358,14
350,354,0,14
350,354,0,8
350,356,2,10
