hsv1[0],hsv2[0],hsv3[0],hsv4[0]
358,4,4,10
0,6,4,12
4,10,8,16
8,16,10,16
10,22,18,30
16,24,20,28
18,30,26,34
24,32,36,42
28,38,42,48
40,46,50,54
46,52,56,54
48,56,64,70
54,60,68,74
60,68,74,78
70,78,86,90
76,86,92,100
84,92,98,104
86,98,104,110
92,100,110,116
96,108,116,118
98,118,120,130
110,120,124,134
116,118,130,136
118,122,138,134
120,120,136,134
124,122,132,136
128,124,138,136
130,130,138,138
134,134,140,138
134,134,140,140
138,136,142,140
142,138,146,144
144,140,144,142
146,142,146,146
144,142,146,146
148,144,148,146
152,146,150,148
150,148,152,150
166,156,160,154
188,164,170,156
190,166,176,160
210,172,186,164
220,184,204,170
226,194,212,182
232,202,218,198
244,212,224,202
242,214,224,204
244,220,232,208
246,232,230,208
252,232,234,210
252,234,238,210
256,244,246,212
266,256,248,240
274,266,264,250
284,296,278,264
296,312,286,312
306,322,308,332
316,330,316,336
318,334,324,346
326,336,326,344
326,340,330,342
330,342,334,348
334,346,338,352
336,342,344,352
340,354,346,0
342,350,346,4
346,352,354,4
348,356,354,8
350,356,358,6
356,0,358,8
356,0,4,10
358,6,2,10
356,8,4,12
