hsv1[0],hsv2[0],hsv3[0],hsv4[0]
350,6,356,2
352,10,0,10
354,12,2,10
354,14,8,20
356,14,12,20
0,22,16,26
4,28,22,34
6,32,32,42
6,34,34,50
2,38,42,60
6,44,46,66
22,52,58,72
26,58,62,74
36,68,78,82
46,74,84,90
58,80,90,94
80,84,100,100
90,88,106,108
102,98,112,112
114,102,114,120
112,104,116,116
126,114,124,128
130,118,128,128
136,126,130,126
138,126,130,132
140,128,132,130
142,126,134,132
144,132,132,130
144,132,138,132
146,134,140,138
150,138,144,136
152,136,142,138
154,142,144,140
154,140,148,140
160,142,146,140
164,144,152,142
168,150,158,146
176,148,160,146
184,154,172,148
198,160,184,146
206,168,190,150
208,180,210,156
220,196,216,168
228,208,228,190
230,224,228,196
238,228,246,210
244,240,248,226
246,242,252,232
246,248,252,244
250,246,258,256
258,260,264,258
272,270,270,272
282,288,278,304
298,306,290,322
310,316,298,334
318,328,310,336
324,332,320,338
330,334,322,342
330,340,326,344
332,338,328,342
330,342,332,344
334,344,332,348
334,344,336,350
340,350,340,354
342,350,342,356
342,354,346,358
342,356,348,356
346,358,350,2
348,0,354,0
348,4,354,2
350,4,358,4
350,4,356,2
350,4,356,2
