hsv1[0],hsv2[0],hsv3[0],hsv4[0]
350,4,2,10
352,8,2,12
356,12,8,14
356,18,10,20
0,26,14,22
4,26,22,22
10,38,24,26
10,44,28,32
16,54,40,40
12,66,44,42
18,68,48,44
26,66,50,48
28,70,54,50
32,74,62,58
46,86,76,68
52,92,82,76
64,92,92,82
70,102,98,88
76,102,98,94
86,108,106,94
92,112,106,102
102,118,114,104
108,130,122,110
114,130,120,110
118,128,118,112
118,130,118,112
122,130,124,116
126,132,124,112
130,136,128,116
140,138,130,118
140,140,132,120
144,142,136,120
156,144,136,122
160,142,140,126
164,144,142,124
174,146,148,126
180,148,146,130
194,148,152,132
212,150,160,136
224,160,172,140
228,164,180,134
238,176,208,132
240,186,210,150
244,210,216,158
250,222,234,190
256,226,238,202
256,232,246,202
258,228,250,206
258,244,250,240
260,242,256,230
266,250,258,260
268,254,270,300
278,264,282,354
286,288,298,344
294,300,312,350
302,312,318,352
310,322,326,354
316,328,330,358
320,334,332,354
322,334,334,352
326,334,334,356
328,338,340,358
328,342,346,0
332,346,346,0
336,350,346,4
336,354,350,4
338,356,352,8
340,358,354,6
342,358,358,6
346,2,0,8
346,4,2,10
352,8,2,12
350,8,4,10
