hsv1[0],hsv2[0],hsv3[0],hsv4[0]
348,4,358,0
352,8,4,4
352,18,6,12
356,14,14,14
356,20,12,14
354,22,16,12
358,30,20,16
2,32,24,20
0,38,28,26
4,46,28,20
6,54,32,30
12,58,40,40
16,64,42,42
22,70,52,48
28,82,70,64
38,86,76,74
48,94,84,82
54,96,88,90
72,100,94,94
86,104,106,102
100,110,104,110
104,114,106,114
122,116,114,124
118,122,118,116
122,122,118,124
124,126,118,124
122,124,118,124
128,126,120,124
136,126,128,124
136,130,126,126
146,130,130,126
150,128,128,132
156,130,132,132
160,134,132,136
160,134,138,132
178,138,140,142
186,142,150,140
196,144,154,144
210,148,174,148
216,154,162,152
230,156,190,154
236,162,190,160
242,188,206,190
242,202,240,206
248,204,244,202
248,222,244,224
256,224,250,222
254,228,250,228
256,228,244,226
256,240,254,228
262,240,254,244
268,254,268,260
276,266,278,288
286,290,296,316
302,316,310,330
310,320,320,340
318,328,328,344
322,336,328,344
324,340,340,348
328,344,334,346
328,344,340,348
332,350,342,350
334,350,352,356
336,352,352,356
338,356,354,358
340,356,354,2
342,358,354,4
346,4,0,0
348,4,358,2
348,6,2,6
350,4,2,6
350,8,8,6
354,10,10,8
