hsv1[0],hsv2[0],hsv3[0],hsv4[0]
352,8,2,8
352,10,2,8
354,18,6,14
352,18,4,18
356,22,8,24
0,24,16,26
2,26,18,32
4,30,26,40
2,34,32,52
358,32,32,58
6,44,38,66
20,48,50,66
22,52,56,70
26,60,62,74
44,70,76,84
52,76,84,88
70,84,92,92
82,90,98,96
88,94,104,100
110,98,108,106
114,106,116,108
132,118,122,116
134,118,130,118
142,118,130,118
146,118,134,118
146,120,134,118
144,118,136,120
146,120,140,120
152,132,142,130
152,132,144,134
154,136,146,132
154,140,146,134
158,140,148,134
158,142,150,136
160,144,152,142
166,148,158,138
168,148,160,144
174,156,160,144
180,164,174,142
190,168,186,142
198,174,196,138
204,180,204,140
216,204,218,158
226,218,232,168
230,226,240,194
238,230,242,212
240,238,250,220
244,246,254,240
246,250,252,234
250,252,258,254
252,258,260,258
264,268,266,282
278,284,280,310
296,294,282,330
310,312,298,328
316,320,310,342
322,328,316,342
326,330,326,342
330,334,324,348
330,334,328,344
332,336,328,342
332,338,330,346
334,344,334,356
338,344,340,358
340,348,340,358
344,352,346,0
342,352,348,2
346,352,348,6
346,358,352,4
348,0,354,8
348,0,356,10
350,6,356,8
352,4,358,6
