hsv1[0],hsv2[0],hsv3[0],hsv4[0]
14,12,8,24
20,16,12,26
24,16,18,26
26,24,16,26
34,26,26,30
44,30,28,38
52,40,38,40
68,48,46,52
80,62,58,54
84,66,70,60
88,70,72,70
86,70,68,68
92,76,78,76
90,76,80,76
100,90,88,82
102,94,94,88
106,98,98,90
108,102,102,98
108,108,104,98
114,110,108,102
118,114,110,104
122,118,116,108
124,122,116,108
124,122,120,110
130,118,120,110
130,124,118,108
126,124,114,110
126,124,120,114
134,124,120,114
130,126,120,118
134,134,120,122
132,132,128,120
132,136,126,126
132,140,126,126
138,140,126,126
138,140,130,132
138,146,130,134
136,148,134,134
144,160,136,142
140,172,134,148
140,174,138,148
146,192,142,162
160,212,146,176
172,220,158,200
182,222,180,208
202,238,174,208
210,232,200,224
222,228,212,216
212,230,218,216
206,234,218,232
226,238,234,226
230,246,252,240
248,250,240,252
274,256,340,280
282,288,352,346
316,300,0,354
348,314,2,356
344,324,358,4
346,330,356,356
348,330,356,350
356,340,356,0
352,340,356,354
358,348,0,4
8,352,0,8
358,354,2,12
4,358,6,10
6,2,8,18
4,8,6,12
4,6,8,20
16,8,6,18
14,12,6,20
10,12,10,26
12,12,16,24
