hsv1[0],hsv2[0],hsv3[0],hsv4[0]
352,12,10,8
352,16,12,8
354,22,14,12
356,24,22,14
0,30,18,18
0,32,24,16
4,38,26,26
10,42,30,28
10,50,34,30
14,56,40,32
22,58,48,42
26,64,48,44
26,68,52,48
28,72,56,54
36,82,70,64
42,88,76,70
50,92,82,78
58,96,88,88
70,102,98,94
78,104,100,98
94,116,110,104
98,118,112,110
114,118,114,122
116,118,122,120
126,118,120,122
130,118,126,124
134,118,132,128
140,118,132,124
142,126,130,122
144,126,136,134
154,132,138,132
158,134,140,136
158,138,140,138
164,140,142,138
170,140,142,140
176,144,148,140
186,144,154,142
192,148,156,142
206,154,170,152
218,164,178,156
226,170,190,166
230,176,202,174
242,188,208,184
242,200,210,194
248,200,220,204
248,212,232,210
246,212,232,208
250,222,226,210
250,232,232,210
250,228,244,224
258,224,244,228
258,234,244,230
272,244,250,254
278,258,270,276
286,286,276,310
298,296,296,326
308,314,312,352
316,322,320,346
320,330,326,348
324,330,336,352
328,332,336,348
330,340,338,354
332,344,340,356
334,348,344,358
336,350,348,358
336,356,354,2
342,358,356,4
342,0,2,6
344,6,4,10
348,8,6,8
348,12,6,12
354,16,6,8
358,16,8,14
