hsv1[0],hsv2[0],hsv3[0],hsv4[0]
350,0,356,10
350,6,358,8
352,8,358,12
354,8,4,20
358,14,8,18
358,14,10,26
2,18,20,36
6,28,24,40
4,28,30,52
4,28,36,58
16,38,44,64
22,44,52,68
24,48,62,74
28,56,68,80
44,70,82,90
58,78,90,96
70,86,98,104
86,90,106,106
98,98,110,108
110,104,114,112
124,114,120,120
134,120,126,130
136,132,132,128
146,130,134,130
142,132,132,132
144,132,136,136
144,134,136,134
148,134,136,134
150,138,140,138
150,140,142,138
154,142,146,136
156,144,144,138
156,146,148,142
158,146,150,140
160,148,150,140
164,150,158,142
166,152,156,144
166,156,160,142
178,164,172,144
182,172,184,144
202,178,196,150
202,186,202,146
210,200,218,154
216,216,222,182
222,222,230,190
232,232,236,210
232,234,236,208
232,236,236,214
232,234,236,206
242,242,242,218
246,242,248,226
258,252,250,232
268,268,258,250
282,282,266,264
304,292,278,300
306,310,288,332
320,322,300,328
324,326,310,342
330,330,316,340
330,334,320,336
332,334,324,346
332,336,328,346
334,344,334,346
336,342,334,348
340,344,340,352
342,346,344,358
342,350,344,2
344,354,352,0
344,356,350,2
348,0,352,4
348,358,352,2
348,0,354,8
348,4,358,8
