hsv1[0],hsv2[0],hsv3[0],hsv4[0]
352,4,6,6
350,8,8,6
354,16,8,12
354,18,16,12
358,24,12,14
2,26,16,18
2,32,24,20
6,44,28,26
4,46,24,26
0,52,22,24
12,56,36,38
18,64,44,42
22,70,52,50
22,74,58,54
32,82,70,66
38,90,76,72
48,92,86,84
58,98,88,88
66,100,92,94
82,106,98,100
92,110,104,106
102,116,108,114
108,118,110,120
114,120,112,120
114,128,106,116
112,128,110,120
122,122,118,122
124,128,118,118
132,130,118,120
136,132,114,128
134,132,126,128
148,134,128,130
150,136,132,132
156,134,130,128
166,136,136,136
176,142,140,136
188,138,138,142
192,144,148,144
214,152,160,144
220,152,184,152
232,168,180,154
238,174,208,158
240,192,210,190
248,200,232,192
254,214,248,220
252,232,252,220
256,228,262,214
250,240,262,238
252,236,254,222
260,232,264,220
258,244,266,226
266,246,264,252
276,260,276,300
284,286,290,314
292,292,316,324
304,314,326,332
316,322,340,342
318,332,334,346
324,334,334,350
326,340,340,350
328,338,340,350
330,344,346,350
334,348,348,354
334,352,350,356
338,352,352,0
340,358,356,356
342,354,356,0
342,0,356,2
346,358,356,2
348,2,0,6
350,2,358,4
350,2,4,4
352,2,4,6
