hsv1[0],hsv2[0],hsv3[0],hsv4[0]
352,0,358,358
354,2,356,358
354,2,0,0
356,2,0,358
356,4,0,0
356,8,6,6
356,14,4,8
358,18,10,10
2,26,12,12
4,28,16,18
6,34,22,22
12,44,30,26
16,56,32,32
18,64,42,44
22,70,48,42
28,76,58,54
36,86,70,68
40,92,76,70
46,94,80,78
72,104,100,92
86,110,98,102
86,110,102,106
94,112,106,108
96,112,106,112
98,116,104,114
102,116,116,110
114,122,120,112
126,126,122,126
146,126,134,128
160,130,140,136
170,132,140,134
178,140,142,140
182,140,144,142
194,142,160,148
204,150,168,154
214,158,184,164
220,172,198,184
222,180,202,190
226,190,204,194
230,200,216,206
232,204,222,212
232,214,222,216
232,214,224,218
234,218,228,224
-1,-1,-1,-1
236,226,234,228
240,228,238,232
240,228,238,234
240,230,240,234
-1,-1,-1,-1
242,234,240,236
248,234,244,240
250,236,248,248
256,246,250,256
262,250,258,262
272,266,268,276
282,276,278,294
288,286,288,304
298,300,296,316
304,310,304,320
312,318,312,328
316,324,318,332
320,330,326,340
326,334,332,338
328,338,332,342
332,342,338,346
336,346,342,348
340,348,342,350
342,350,348,352
346,350,350,356
348,352,352,352
352,356,352,358
352,354,354,356
