hsv1[0],hsv2[0],hsv3[0],hsv4[0]
356,0,0,2
354,0,356,2
354,0,356,0
356,4,356,4
0,8,4,4
2,14,10,12
358,12,10,10
4,22,16,14
8,32,20,20
8,34,18,20
12,40,24,22
12,52,32,28
18,64,42,36
24,70,52,42
32,78,58,48
34,84,72,56
42,90,76,68
48,96,84,76
64,102,94,84
76,108,106,92
84,110,106,98
92,112,104,100
98,116,114,104
100,114,114,108
100,122,114,104
102,120,116,106
104,124,124,110
126,128,128,112
136,130,132,116
154,140,138,122
160,138,142,126
168,140,144,130
178,142,148,134
190,148,160,142
202,154,164,144
216,164,182,160
218,180,194,172
224,186,198,188
226,192,206,192
228,200,212,198
230,206,216,206
234,212,222,212
234,218,224,216
234,222,226,222
236,224,228,222
236,226,232,228
240,230,236,230
240,232,238,234
240,234,236,234
240,232,238,234
242,234,238,234
246,236,242,240
248,240,244,246
256,242,250,254
262,250,256,264
270,258,262,276
278,270,276,294
286,280,280,310
294,292,294,320
302,300,304,328
310,314,314,332
314,318,318,336
320,326,324,340
326,330,330,346
330,336,336,350
332,340,338,350
340,344,342,352
342,348,348,352
346,350,350,356
350,354,352,358
354,356,354,358
354,358,354,0
356,0,358,2
