hsv1[0],hsv2[0],hsv3[0],hsv4[0]
2,356,358,0
2,356,358,4
8,0,0,4
8,0,358,4
16,2,6,10
28,4,14,12
44,12,14,20
72,16,20,26
78,22,34,30
84,28,42,36
86,32,52,44
96,44,68,54
100,52,82,68
106,70,90,76
106,74,94,78
110,82,106,86
120,88,110,94
120,92,114,98
122,100,116,100
128,106,126,104
128,114,128,112
130,118,130,110
130,116,128,112
132,116,130,112
132,122,128,118
130,122,130,118
134,126,134,124
138,132,136,128
138,134,138,128
140,142,140,136
142,146,144,140
144,148,144,142
148,154,148,146
150,160,156,156
152,168,160,158
160,174,170,174
168,192,176,186
170,196,180,194
176,206,194,200
190,210,198,210
192,216,206,214
202,222,212,220
210,222,216,224
212,226,218,226
216,230,226,228
224,234,230,236
226,236,234,238
228,236,234,238
228,236,234,238
228,238,234,236
230,236,234,238
230,240,238,240
234,240,238,242
236,248,244,246
240,250,250,250
246,262,256,260
252,266,264,266
258,276,268,274
266,282,274,280
274,292,290,288
288,302,296,296
298,310,304,306
304,316,314,318
312,322,322,322
322,328,330,330
326,334,330,334
340,340,336,340
342,344,340,344
346,344,342,350
350,354,344,354
352,354,350,358
358,356,354,0
2,356,352,0
