hsv1[0],hsv2[0],hsv3[0],hsv4[0]
348,350,350,352
350,352,350,352
350,352,352,354
352,352,354,356
354,356,356,2
354,4,0,4
354,10,8,10
356,16,6,16
0,24,16,18
6,36,20,26
10,40,24,30
14,54,32,38
18,66,42,46
26,78,52,56
28,82,62,62
34,90,72,74
40,100,80,82
52,104,84,84
56,110,94,96
76,114,104,98
82,116,108,104
88,120,114,108
102,124,116,110
104,126,114,114
108,126,116,112
112,128,118,112
112,132,116,114
122,134,126,122
136,136,128,122
152,140,142,124
160,146,136,126
168,146,142,128
164,148,144,130
190,154,160,138
200,158,160,144
210,168,180,150
220,180,188,170
222,186,194,176
226,196,206,184
230,204,212,196
234,212,220,204
236,216,224,212
242,222,230,216
242,228,234,224
244,230,236,228
246,234,236,232
246,236,242,232
246,236,240,234
244,236,240,234
246,236,236,234
248,238,244,234
252,244,250,246
254,246,250,248
262,250,256,250
268,254,260,262
274,260,268,274
280,268,280,288
288,274,284,294
296,284,294,308
304,292,302,318
308,298,312,320
316,306,318,330
320,314,322,334
324,322,328,340
330,326,328,340
330,328,332,342
334,332,338,344
340,336,336,348
340,340,342,350
344,344,342,350
346,346,350,352
348,348,348,352
350,350,350,352
