hsv1[0],hsv2[0],hsv3[0],hsv4[0]
0,0,358,0
0,0,0,0
2,0,4,0
8,4,8,4
12,10,12,4
18,12,20,10
22,18,26,14
30,24,34,16
34,26,38,22
40,34,42,26
48,44,50,32
56,52,62,44
56,50,60,42
66,62,70,54
72,72,74,60
76,78,82,70
86,86,90,84
90,96,94,88
94,102,100,98
102,106,108,104
106,114,112,116
106,120,114,124
110,120,116,128
114,120,120,128
114,124,118,126
114,126,122,126
116,128,124,128
120,130,128,132
122,130,134,128
128,136,136,138
132,138,138,140
136,140,138,144
138,140,146,146
148,148,150,146
150,154,154,150
160,164,166,160
174,174,176,170
188,180,182,176
194,190,192,184
204,198,198,194
212,206,206,200
216,212,214,210
222,216,218,216
228,222,224,220
230,226,226,220
232,226,230,228
238,232,234,230
238,236,238,234
240,234,238,234
238,234,238,234
244,236,240,236
246,242,244,244
250,242,246,248
254,250,252,254
260,262,260,266
268,270,268,280
278,286,280,296
286,292,286,306
294,304,294,316
304,312,302,324
310,320,312,328
316,330,318,334
322,332,324,336
328,340,332,340
332,342,334,342
336,344,338,348
340,348,342,350
348,350,348,350
350,350,348,352
350,354,352,356
356,356,356,356
356,358,358,358
358,0,358,356
