hsv1[0],hsv2[0],hsv3[0],hsv4[0]
352,356,354,354
354,2,356,358
354,2,358,2
354,4,2,8
354,6,6,8
354,6,6,8
356,12,10,18
0,16,14,22
0,20,20,28
2,22,22,36
6,28,28,40
8,34,36,54
16,44,48,66
26,54,62,78
32,60,68,86
38,70,76,90
52,80,90,98
-1,-1,-1,-1
80,94,98,106
100,102,108,114
110,106,114,114
122,112,118,124
122,118,128,124
134,118,120,124
138,122,126,126
140,124,128,126
140,124,132,128
144,124,136,128
-1,-1,-1,-1
158,136,146,132
162,140,150,138
166,142,154,136
164,146,158,142
170,154,164,146
178,158,170,150
190,166,184,158
202,180,194,166
206,186,200,170
210,196,206,176
214,204,212,190
216,210,218,200
222,216,222,206
224,222,226,212
226,226,228,216
228,226,230,222
230,230,234,226
232,234,236,230
236,236,240,236
234,236,240,238
238,238,240,236
238,242,244,238
244,246,246,240
248,250,248,248
256,256,254,252
262,262,258,260
274,274,266,272
284,284,272,280
292,292,278,290
302,304,288,302
310,312,296,312
318,318,304,318
322,326,310,324
326,330,316,330
330,334,324,332
334,338,324,334
334,340,332,338
338,344,334,342
338,346,336,342
342,348,340,346
344,350,344,348
346,354,348,348
348,356,350,350
350,356,354,354
