hsv1[0],hsv2[0],hsv3[0],hsv4[0]
350,354,354,358
354,356,356,0
354,0,356,2
356,4,2,4
356,6,2,6
358,10,12,20
358,10,14,20
0,12,16,22
4,18,22,28
8,22,28,38
10,28,30,42
16,32,42,52
28,44,50,66
-1,-1,-1,-1
42,62,70,82
58,70,80,90
72,82,90,96
84,86,94,102
100,96,100,104
114,106,112,114
122,114,116,116
128,120,122,118
140,124,128,120
132,126,126,124
138,126,128,122
140,126,130,122
142,130,136,126
146,132,138,124
150,136,140,128
156,140,148,130
156,146,150,134
160,148,152,136
160,148,156,136
166,156,164,142
170,162,170,150
178,174,180,154
188,186,192,164
196,192,196,168
198,196,202,174
204,206,208,188
212,214,214,196
214,218,220,206
218,222,224,216
222,228,228,222
224,228,228,224
228,236,232,228
230,238,240,234
234,242,240,236
234,242,244,236
236,244,242,240
236,248,246,242
244,250,248,248
248,254,252,250
254,256,254,254
260,262,258,264
276,274,266,274
286,282,276,280
300,292,282,296
308,302,290,306
316,310,298,316
322,316,306,322
326,320,310,326
328,326,318,330
332,332,324,334
334,336,328,340
340,342,332,342
340,344,336,348
344,346,338,350
346,348,342,350
348,352,346,350
348,354,348,354
352,354,350,356
352,354,354,358
