hsv1[0],hsv2[0],hsv3[0],hsv4[0]
352,350,352,354
352,352,350,356
352,354,352,354
356,354,358,358
356,0,358,2
358,2,4,4
2,12,10,18
6,20,16,20
10,26,22,34
12,36,26,40
18,40,32,42
22,54,42,54
30,68,52,66
36,80,64,72
38,86,70,80
48,92,80,90
56,100,86,94
68,104,94,100
76,110,104,100
90,116,112,108
94,124,116,118
100,124,114,118
102,130,122,116
104,128,126,120
106,130,132,122
112,132,126,120
114,134,132,120
130,138,142,128
140,144,142,132
144,148,144,132
154,150,150,132
156,154,150,138
164,154,154,144
180,160,164,146
186,166,168,152
200,174,178,162
210,188,192,172
216,196,198,184
220,202,204,190
226,210,212,198
230,212,216,206
234,220,222,212
234,224,226,218
236,226,228,224
238,228,230,226
238,232,232,230
240,230,234,230
240,234,236,232
240,232,236,234
240,234,234,234
242,236,238,236
246,236,238,236
250,240,244,240
256,246,250,246
262,250,256,250
272,260,264,260
278,268,272,272
284,272,280,280
292,280,290,292
298,288,296,300
308,296,306,312
312,302,310,318
316,314,318,322
322,316,322,334
328,324,328,338
332,328,332,340
338,332,336,340
340,338,338,344
342,342,342,344
348,344,346,350
348,348,348,352
350,350,350,354
356,352,350,354
