hsv1[0],hsv2[0],hsv3[0],hsv4[0]
350,356,350,350
350,356,350,350
352,358,350,352
352,0,352,356
352,4,356,0
354,8,2,6
354,14,8,10
356,22,12,18
0,24,18,22
0,28,26,30
8,38,30,40
16,48,46,52
18,56,52,66
20,64,62,76
26,72,72,86
38,84,88,94
46,86,88,100
44,86,92,102
72,96,106,112
96,104,112,116
110,110,118,124
120,112,122,126
130,116,126,128
130,116,128,128
132,118,126,132
134,124,132,134
142,122,136,136
150,130,140,138
156,128,146,138
160,132,154,144
160,140,154,148
170,140,156,148
178,142,162,150
188,146,168,152
196,154,174,160
202,164,188,166
210,174,198,176
214,180,206,186
218,190,208,190
222,200,216,198
228,208,222,206
232,216,226,216
232,222,232,222
234,224,234,226
236,228,236,228
238,232,238,234
240,234,240,236
240,234,244,238
240,236,242,240
248,240,248,242
252,246,250,250
256,254,254,254
254,252,250,254
258,254,254,258
266,266,258,262
278,274,266,274
286,288,274,286
296,300,284,298
306,308,292,306
308,314,296,310
316,324,304,316
320,328,312,322
326,332,318,328
330,338,326,332
334,338,328,334
334,340,328,338
338,346,332,342
342,348,336,342
344,348,340,346
346,350,342,348
350,350,342,348
350,352,348,348
350,354,350,348
