hsv1[0],hsv2[0],hsv3[0],hsv4[0]
356,2,2,358
356,4,2,0
356,8,4,2
0,10,6,6
2,14,6,8
2,16,12,10
4,22,12,12
4,26,18,18
6,30,22,20
4,36,26,26
4,34,22,24
6,42,28,30
12,52,36,38
18,70,50,54
18,62,50,52
18,70,62,64
36,84,76,78
40,88,84,86
52,94,92,92
72,100,102,102
88,102,106,110
102,106,110,114
102,110,112,116
108,108,112,122
118,108,106,122
116,110,116,126
126,112,118,128
138,116,132,128
146,124,136,136
160,128,138,140
160,130,148,146
166,130,150,144
178,132,154,146
184,136,164,152
196,144,170,156
208,154,186,170
214,168,194,180
218,176,204,188
220,180,210,192
224,192,216,202
226,206,220,208
228,210,224,216
230,214,226,218
232,220,228,224
232,222,230,224
238,226,236,230
240,228,238,232
240,228,238,234
240,230,238,234
240,230,238,236
242,234,242,236
248,236,244,240
250,240,246,246
258,248,252,256
264,258,258,262
274,266,266,278
284,284,276,288
292,294,284,298
302,306,292,310
310,318,300,318
316,326,310,324
320,330,318,330
326,336,322,334
330,340,328,338
334,344,332,340
338,350,338,346
344,350,342,348
346,354,346,350
346,356,350,354
352,358,354,354
354,0,354,358
354,0,358,356
354,2,0,358
