k,real_k,effective_k,virtual_stream_count,sample_index,position_combination,selection_rank,candidate_id,source,probes,authorized_max_ber,authorized_position_bers,candidate_min_route_min_ber,candidate_avg_route_min_ber,worst_route
2,2,8,6,1,"(4, 11)",1,2,baseline,"[5, 30, 55, 80, 105, 130, 155, 180, 205, 230, 255, 280, 305, 330, 355]",0.00000000,"[0.00000000, 0.00000000]",0.14000000,0.39823529,22->4
2,2,8,6,1,"(4, 11)",2,3,probe_repair,"[35, 45, 60, 110, 150, 175, 185, 200, 220, 240, 270, 325, 335, 345, 355]",0.00000000,"[0.00000000, 0.00000000]",0.00000000,0.30058824,2->4
