hsv1[0],hsv2[0],hsv3[0],hsv4[0]
358,358,0,8
358,358,358,6
358,0,0,10
358,6,2,10
0,6,6,12
2,18,10,20
8,22,18,22
8,30,20,28
12,40,22,34
16,44,30,40
12,44,30,38
18,54,34,46
22,68,44,56
26,78,54,64
30,88,62,70
34,90,70,74
42,98,80,84
52,100,90,88
58,106,92,94
74,110,104,98
84,118,106,102
90,120,110,106
96,120,114,106
98,124,116,110
96,126,114,104
94,128,118,110
100,128,118,114
126,130,128,118
128,136,136,124
144,140,138,124
148,140,136,122
156,144,140,126
174,146,150,126
186,150,154,138
194,160,158,140
204,166,176,150
216,182,188,160
224,192,196,172
224,192,202,178
230,202,212,192
232,208,212,200
236,218,220,208
240,220,226,214
238,222,226,222
238,226,232,224
244,232,234,226
242,234,232,228
244,234,238,230
240,234,236,228
244,234,234,226
248,236,238,234
250,236,242,236
252,242,244,242
258,250,246,248
266,250,256,254
274,260,264,266
284,268,278,282
290,274,280,296
300,284,294,306
308,294,306,318
314,302,312,326
318,312,322,330
324,316,326,334
326,324,330,342
332,328,334,346
334,328,340,348
338,336,340,348
340,340,342,354
344,344,352,354
348,350,350,354
348,352,352,356
350,350,352,356
352,352,354,358
