hsv1[0],hsv2[0],hsv3[0],hsv4[0]
356,4,356,358
354,2,356,358
356,6,0,2
358,6,0,0
356,10,2,4
0,14,4,10
0,20,12,12
8,26,18,18
8,28,18,20
4,32,24,24
10,36,22,26
12,42,34,32
14,54,38,36
20,62,46,48
24,72,56,56
26,78,62,68
36,86,78,80
48,94,86,88
56,98,96,98
78,106,102,104
92,108,110,112
102,112,112,116
104,112,122,124
118,118,124,126
118,118,118,124
118,116,122,126
128,120,130,128
138,124,132,130
142,122,132,134
160,126,136,138
164,132,144,144
168,134,150,144
180,138,156,144
190,144,160,146
194,148,166,158
210,158,182,168
214,166,194,176
218,176,204,188
220,186,210,194
226,198,218,204
228,204,220,210
230,210,224,214
232,216,228,220
234,220,228,224
236,222,232,226
236,226,236,226
236,226,236,228
240,230,236,232
240,230,240,232
242,230,238,232
244,232,240,236
248,234,246,240
250,236,244,242
256,248,250,252
264,254,254,262
274,266,262,274
282,282,274,290
294,290,282,298
300,300,292,310
308,314,302,320
316,324,308,326
320,330,316,330
326,336,324,336
330,340,330,340
334,344,334,344
338,350,338,348
340,354,344,350
346,354,350,350
348,356,350,354
350,0,354,354
352,2,354,358
356,2,354,0
356,4,356,2
