hsv1[0],hsv2[0],hsv3[0],hsv4[0]
352,354,352,356
354,354,354,356
354,356,356,2
354,0,358,2
356,0,358,6
358,10,6,10
2,20,12,24
8,26,20,26
8,28,24,32
12,34,26,40
14,42,32,46
20,56,42,54
22,62,44,60
26,78,54,72
30,88,60,74
38,96,74,86
44,98,82,90
50,104,88,94
62,112,94,98
72,112,102,104
88,122,114,110
92,126,110,110
96,124,116,112
102,124,118,112
102,128,120,112
104,128,118,116
110,132,122,120
122,134,126,122
126,136,134,122
136,140,142,128
144,144,140,128
154,146,146,130
162,150,152,134
182,152,158,142
192,160,160,144
204,170,172,154
214,180,188,162
220,190,198,174
224,196,202,180
228,204,212,196
232,210,216,206
234,218,222,212
238,222,224,216
240,228,226,222
238,228,232,224
242,230,232,230
240,232,234,230
240,234,236,230
242,234,236,230
244,234,234,230
244,236,238,232
246,236,240,234
250,240,242,238
258,244,250,246
262,248,252,248
272,258,264,260
280,266,274,270
286,272,280,282
294,282,288,294
304,288,298,306
310,300,308,314
-1,-1,-1,-1
320,312,322,328
326,320,328,334
332,326,330,342
336,332,336,342
340,338,342,350
342,340,344,350
346,344,348,354
348,350,350,356
350,352,352,358
356,354,354,358
356,354,356,0
